1	250	0.0	28000.0	38.0	4.0	1024	1024
1	100	28000.0	30000.0	4.0	3.0	1024	1024
1	200	30000.0	39360.0	3.0	1.206	1024	900
1	5	39360.0	39370.0	1.206	1.205	900	800
1	5	39370.0	39380.0	1.205	1.203	800	700
1	5	39380.0	39390.0	1.203	1.201	700	600
1	5	39390.0	39400.0	1.201	1.2	600	500
1	5	39400.0	39410.0	1.2	1.199	500	400
1	5	39410.0	39420.0	1.199	1.198	400	300
1	5	39420.0	39430.0	1.198	1.197	300	200
1	5	39430.0	39440.0	1.197	1.196	200	100
1	5	39440.0	39450.0	1.196	1.195	100	1
